game_id,max_players,max_playtime,min_age,min_players,min_playtime,name,playing_time,category,mechanic,average_rating,users_rated,category_count,mechanic_count,has_expansion,binned_playtime,binned_mechanics,binned_min_age,binned_category,len_description,description_sentiment
697,4,90,10,3,90,Conspiracy,90,bluffing,betting/wagering,6.25721,499,3,3,0,Long (61-120 minutes),Strategic Mechanics,Pre-Teen (10-12),Social/Party,175,-0.02857142857142858
699,5,90,10,2,90,HeroQuest,90,adventure,dice rolling,7.02496,8218,5,7,1,Long (61-120 minutes),Action & Movement Mechanics,Pre-Teen (10-12),Fantasy/Adventure,578,-0.07673160173160172
700,2,60,9,2,60,Battle Masters,60,fantasy,chit-pull system,6.14928,1726,4,4,1,Medium (31-60 minutes),Game Structure Mechanics,Middle Childhood (7-9),Fantasy/Adventure,319,0.1932142857142857
701,2,240,12,2,240,A House Divided,240,american civil war,dice rolling,7.10135,1701,2,2,0,Very Long (121-240 minutes),Action & Movement Mechanics,Pre-Teen (10-12),History/War,186,-0.09696969696969698
702,4,120,12,2,120,Wabbit Wampage,120,comic book / strip,action point allowance system,5.8896,202,3,3,0,Long (61-120 minutes),Game Structure Mechanics,Pre-Teen (10-12),Entertainment/Pop Culture,68,-0.1625
703,2,120,12,2,120,Roman Civil War,120,ancient,hex-and-counter,6.89648,71,3,1,1,Long (61-120 minutes),Unique Mechanics,Pre-Teen (10-12),History/War,75,-0.1
704,6,45,7,2,45,Montgolfiere,45,aviation / flight,auction/bidding,5.81943,535,2,3,0,Medium (31-60 minutes),Strategic Mechanics,Middle Childhood (7-9),Real-life/Simulation,141,0.14802005012531327
705,2,300,0,2,300,Caesar in Gallia,300,ancient,dice rolling,6.68922,51,2,2,1,Extended (241+ minutes),Randomness & Chance Mechanics,Toddler (0-3),History/War,74,-0.38
706,4,240,12,2,240,Frederick the Great,240,age of reason,hex-and-counter,6.81662,376,2,2,0,Very Long (121-240 minutes),Pattern & Design Mechanics,Pre-Teen (10-12),History/War,68,0.2625
707,2,300,14,2,300,When Tigers Fight,300,wargame,hex-and-counter,6.06806,72,2,1,1,Extended (241+ minutes),Unique Mechanics,Teen (13+),Strategy,84,0.02232142857142857
708,2,180,12,2,180,Holy War: Afghanistan,180,political,hex-and-counter,6.21618,68,2,1,0,Very Long (121-240 minutes),Unique Mechanics,Pre-Teen (10-12),Strategy,80,-0.26683673469387753
709,2,180,12,2,180,Dragons of Glory,180,fantasy,chit-pull system,6.17492,61,3,2,0,Very Long (121-240 minutes),Randomness & Chance Mechanics,Pre-Teen (10-12),Fantasy/Adventure,150,-0.12307692307692306
710,2,20,8,2,20,Snit's Revenge,20,fighting,area movement,6.22529,354,1,1,0,Short (0-30 minutes),Action & Movement Mechanics,Middle Childhood (7-9),Other,71,0.01785714285714286
711,6,120,10,2,120,Elfenroads,120,fantasy,auction/bidding,7.15087,266,2,1,0,Long (61-120 minutes),Strategic Mechanics,Pre-Teen (10-12),Fantasy/Adventure,50,0.4
712,2,180,12,2,180,Blood Bowl (Third Edition),180,fantasy,dice rolling,7.57274,4492,5,3,1,Very Long (121-240 minutes),Action & Movement Mechanics,Pre-Teen (10-12),Fantasy/Adventure,62,-0.2507936507936508
713,6,60,10,2,60,Nuclear War,60,card game,action / movement programming,6.21832,2520,4,2,1,Medium (31-60 minutes),Action & Movement Mechanics,Pre-Teen (10-12),Unknown/Miscellaneous,109,0.022987012987012983
714,6,240,9,2,240,Talisman,240,adventure,dice rolling,6.40353,4319,4,4,1,Very Long (121-240 minutes),Action & Movement Mechanics,Middle Childhood (7-9),Fantasy/Adventure,208,-0.04972451790633611
715,6,180,12,2,180,Escape from Colditz,180,adventure,card drafting,6.61378,2085,2,3,0,Very Long (121-240 minutes),Action & Movement Mechanics,Pre-Teen (10-12),Fantasy/Adventure,102,0.20174825174825173
716,4,10,4,2,10,Pizza Party,10,children's game,memory,5.24747,79,2,2,0,Short (0-30 minutes),Card & Pool Mechanics,Early Childhood (4-6),Children's/Family,120,0.2097222222222222
718,5,90,12,2,90,Galaxy: The Dark Ages,90,card game,betting/wagering,6.22986,554,2,1,0,Long (61-120 minutes),Strategic Mechanics,Pre-Teen (10-12),Unknown/Miscellaneous,142,-0.06491477272727272
719,4,120,12,2,120,Tyranno Ex,120,fighting,card drafting,6.47635,401,2,2,0,Long (61-120 minutes),Card & Pool Mechanics,Pre-Teen (10-12),History/War,55,-0.2
720,5,120,12,2,120,Fast Food Franchise,120,economic,roll / spin and move,6.34842,361,1,1,0,Long (61-120 minutes),Action & Movement Mechanics,Pre-Teen (10-12),Strategy,49,-0.007070707070707073
723,4,60,9,2,60,X-Men Alert,60,comic book / strip,action point allowance system,6.15464,347,2,1,0,Medium (31-60 minutes),Unique Mechanics,Middle Childhood (7-9),Entertainment/Pop Culture,85,0.2261904761904762
724,6,120,12,2,120,Chill: Black Morn Manor,120,horror,tile placement,6.0444,377,1,1,0,Long (61-120 minutes),Pattern & Design Mechanics,Pre-Teen (10-12),Horror,61,-0.2733333333333333
730,2,240,12,2,240,Breakout: Normandy,240,wargame,area-impulse,7.66202,872,2,1,0,Very Long (121-240 minutes),Other,Pre-Teen (10-12),Strategy,112,0.04615384615384615
731,4,45,10,2,45,Escape from New York,45,fighting,action point allowance system,5.38169,71,3,1,0,Medium (31-60 minutes),Unique Mechanics,Pre-Teen (10-12),Entertainment/Pop Culture,165,0.1321969696969697
736,5,90,12,3,90,San Francisco,90,city building,auction/bidding,6.19047,296,1,1,0,Long (61-120 minutes),Strategic Mechanics,Pre-Teen (10-12),Real-life/Simulation,131,-0.01494047619047619
741,2,180,12,2,180,Trajan,180,ancient,hex-and-counter,6.79154,94,2,1,1,Very Long (121-240 minutes),Unique Mechanics,Pre-Teen (10-12),History/War,66,-0.175
742,2,180,12,2,180,Germania,180,ancient,hex-and-counter,6.79577,52,2,1,1,Very Long (121-240 minutes),Unique Mechanics,Pre-Teen (10-12),History/War,57,-0.5333333333333333
745,2,0,12,2,0,War of Resistance,0,wargame,hex-and-counter,6.86226,53,1,1,0,Short (0-30 minutes),Unique Mechanics,Pre-Teen (10-12),Strategy,397,-0.0018992248062015523
746,2,180,12,2,180,"The Game of France, 1940: German Blitzkrieg in the West",180,wargame,hex-and-counter,5.71618,427,2,1,0,Very Long (121-240 minutes),Unique Mechanics,Pre-Teen (10-12),Strategy,138,-0.044736842105263165
747,2,240,12,2,240,Bitter Woods,240,wargame,hex-and-counter,6.87249,189,2,1,0,Very Long (121-240 minutes),Unique Mechanics,Pre-Teen (10-12),Strategy,120,0.11666666666666668
748,2,10,8,2,10,Trax,10,abstract strategy,pattern building,6.51616,463,1,3,0,Short (0-30 minutes),Action & Movement Mechanics,Middle Childhood (7-9),Strategy,105,-0.10357142857142858
751,4,120,16,2,120,Minos,120,ancient,area control / area influence,6.43037,246,6,4,0,Long (61-120 minutes),Action & Movement Mechanics,Teen (13+),History/War,125,0.10303030303030303
752,6,120,12,2,120,Maul of America,120,fighting,dice rolling,4.63571,105,3,3,1,Long (61-120 minutes),Action & Movement Mechanics,Pre-Teen (10-12),Horror,102,-0.125
753,2,240,14,2,240,Panzerkrieg,240,wargame,dice rolling,6.33575,221,2,2,0,Very Long (121-240 minutes),Randomness & Chance Mechanics,Teen (13+),Strategy,142,-0.052631578947368446
754,2,15,8,2,15,Domain,15,abstract strategy,area control / area influence,6.05807,147,1,2,0,Short (0-30 minutes),Strategic Mechanics,Middle Childhood (7-9),Strategy,135,-0.1
755,2,360,12,1,360,Thunder at Cassino,360,wargame,area-impulse,7.00827,351,2,2,0,Extended (241+ minutes),Randomness & Chance Mechanics,Pre-Teen (10-12),Strategy,168,-0.06355218855218855
756,6,60,10,3,60,Black Vienna,60,card game,paper-and-pencil,7.03381,412,3,1,0,Medium (31-60 minutes),Unique Mechanics,Pre-Teen (10-12),Unknown/Miscellaneous,122,-0.06770833333333334
759,2,180,12,2,180,Turning Point: Stalingrad,180,wargame,area-impulse,7.18437,611,2,1,1,Very Long (121-240 minutes),Other,Pre-Teen (10-12),Strategy,225,-0.04000000000000001
760,2,30,12,2,30,Battle Line,30,ancient,hand management,7.42393,12222,3,2,0,Short (0-30 minutes),Card & Pool Mechanics,Pre-Teen (10-12),History/War,192,0.16000000000000003
761,7,60,10,3,60,The Great Brain Robbery,60,american west,campaign / battle card driven,5.54546,540,7,2,0,Medium (31-60 minutes),Action & Movement Mechanics,Pre-Teen (10-12),History/War,186,0.2671607378129117
769,8,90,10,2,90,Star Trek Red Alert,90,collectible components,variable player powers,6.3835,103,4,1,0,Long (61-120 minutes),Game Structure Mechanics,Pre-Teen (10-12),Children's/Family,25,0.0
770,8,20,10,2,20,Loot,20,card game,area control / area influence,6.30076,4776,3,3,0,Short (0-30 minutes),Strategic Mechanics,Pre-Teen (10-12),Unknown/Miscellaneous,176,0.15052083333333335
771,4,90,10,2,90,Kings and Castles,90,medieval,area control / area influence,6.59444,135,2,1,0,Long (61-120 minutes),Strategic Mechanics,Pre-Teen (10-12),Fantasy/Adventure,174,0.11053571428571429
772,6,20,10,2,20,Ausbrecher AG,20,deduction,betting/wagering,6.0894,233,3,4,0,Short (0-30 minutes),Action & Movement Mechanics,Pre-Teen (10-12),Mystery/Crime,146,0.10555555555555554
773,6,90,12,3,90,Beim Zeus!,90,ancient,auction/bidding,5.14789,71,2,1,0,Long (61-120 minutes),Strategic Mechanics,Pre-Teen (10-12),History/War,106,-0.2285714285714286
781,6,45,10,3,45,Tabloid Teasers,45,bluffing,voting,5.92434,76,2,1,0,Medium (31-60 minutes),Strategic Mechanics,Pre-Teen (10-12),Social/Party,68,-0.002040816326530613
782,6,120,8,3,120,"Win, Place & Show",120,animals,betting/wagering,6.71985,726,3,3,1,Long (61-120 minutes),Action & Movement Mechanics,Middle Childhood (7-9),Real-life/Simulation,216,0.05035714285714286
784,8,120,13,2,120,Discretion,120,city building,auction/bidding,6.72549,51,2,1,0,Long (61-120 minutes),Strategic Mechanics,Teen (13+),Real-life/Simulation,82,-0.2033333333333333
785,6,90,12,2,90,Dog Eat Dog,90,economic,auction/bidding,5.26417,127,3,5,0,Long (61-120 minutes),Action & Movement Mechanics,Pre-Teen (10-12),Strategy,178,0.0024132730015082936
786,6,90,10,2,90,Maxi Bour$e,90,economic,stock holding,4.38752,137,1,1,0,Long (61-120 minutes),Others,Pre-Teen (10-12),Strategy,114,-0.053333333333333344
787,5,60,10,3,60,Palermo,60,city building,tile placement,5.86765,68,2,1,0,Medium (31-60 minutes),Pattern & Design Mechanics,Pre-Teen (10-12),Real-life/Simulation,172,0.10833333333333334
788,6,120,12,1,120,Tales of the Arabian Nights,120,adventure,point to point movement,7.09216,739,3,4,0,Long (61-120 minutes),Action & Movement Mechanics,Pre-Teen (10-12),Fantasy/Adventure,232,-0.06076839826839828
789,4,45,10,2,45,Focus,45,abstract strategy,grid movement,6.46077,643,1,1,0,Medium (31-60 minutes),Action & Movement Mechanics,Pre-Teen (10-12),Strategy,222,-0.08232323232323234
790,4,90,12,2,90,Terra Turrium,90,abstract strategy,action point allowance system,6.04695,82,1,2,0,Long (61-120 minutes),Game Structure Mechanics,Pre-Teen (10-12),Strategy,40,0.09574074074074075
791,6,30,10,3,30,Löwendynastie,30,card game,hand management,5.98986,74,1,2,0,Short (0-30 minutes),Card & Pool Mechanics,Pre-Teen (10-12),Unknown/Miscellaneous,196,0.08775757575757576
793,6,20,12,2,20,Yahtzee Deluxe Poker,20,dice,auction/bidding,6.06359,467,1,4,0,Short (0-30 minutes),Strategic Mechanics,Pre-Teen (10-12),Children's/Family,170,0.08020833333333333
795,6,60,10,2,60,Dragonlance,60,fantasy,action point allowance system,5.33066,351,2,2,0,Medium (31-60 minutes),Game Structure Mechanics,Pre-Teen (10-12),Fantasy/Adventure,93,0.20494505494505497
796,6,240,12,3,240,Shanghai Trader,240,economic,tile placement,6.53263,190,2,2,0,Very Long (121-240 minutes),Strategic Mechanics,Pre-Teen (10-12),Strategy,114,0.03538961038961039
798,2,20,10,2,20,Ace of Aces: Handy Rotary Series,20,aviation / flight,simulation,6.99702,983,4,2,0,Short (0-30 minutes),Pattern & Design Mechanics,Pre-Teen (10-12),Real-life/Simulation,104,0.033766233766233764
799,4,180,12,2,180,The Hills Rise Wild!,180,adventure,variable player powers,6.37131,244,4,1,0,Very Long (121-240 minutes),Game Structure Mechanics,Pre-Teen (10-12),Fantasy/Adventure,140,0.0853896103896104
801,2,120,12,2,120,Crimean War Battles,120,post-napoleonic,hex-and-counter,6.84934,76,2,2,0,Long (61-120 minutes),Pattern & Design Mechanics,Pre-Teen (10-12),History/War,123,-0.12678571428571428
803,6,120,12,2,120,Dragonhunt,120,fantasy,dice rolling,5.77,218,2,2,0,Long (61-120 minutes),Randomness & Chance Mechanics,Pre-Teen (10-12),Fantasy/Adventure,60,-0.03333333333333336
804,4,45,10,2,45,Thunder Road,45,fighting,dice rolling,6.61009,664,3,3,0,Medium (31-60 minutes),Action & Movement Mechanics,Pre-Teen (10-12),Real-life/Simulation,107,-0.2263888888888889
805,5,90,12,2,90,Buffy the Vampire Slayer: The Game,90,horror,partnerships,6.63443,1512,2,4,0,Long (61-120 minutes),Action & Movement Mechanics,Pre-Teen (10-12),Horror,158,-0.13541666666666666
808,4,30,8,2,30,Pipeline,30,abstract strategy,tile placement,5.3225,80,1,1,0,Short (0-30 minutes),Pattern & Design Mechanics,Middle Childhood (7-9),Strategy,56,-0.03333333333333333
811,4,60,8,2,60,Rummikub,60,card game,set collection,6.29554,8073,2,2,1,Medium (31-60 minutes),Card & Pool Mechanics,Middle Childhood (7-9),Unknown/Miscellaneous,105,0.13214285714285715
813,4,45,7,2,45,Goosebumps: Terror in the Graveyard Game,45,children's game,modular board,5.30185,108,3,1,0,Medium (31-60 minutes),Game Structure Mechanics,Middle Childhood (7-9),Children's/Family,374,-0.02821995464852607
814,5,20,5,2,20,Aquarius,20,card game,pattern building,5.96247,1412,2,2,1,Short (0-30 minutes),Pattern & Design Mechanics,Early Childhood (4-6),Unknown/Miscellaneous,77,0.22833333333333333
815,6,30,11,1,30,Chrononauts,30,bluffing,hand management,6.22636,4590,8,3,1,Short (0-30 minutes),Strategic Mechanics,Pre-Teen (10-12),Social/Party,213,0.1026666666666667
816,6,360,14,3,360,2038: Tycoons of the Asteroid Belt,360,economic,auction/bidding,7.03236,343,5,4,1,Extended (241+ minutes),Action & Movement Mechanics,Teen (13+),Strategy,91,0.20873015873015877
820,2,15,9,2,15,Axiom,15,abstract strategy,modular board,6.93802,191,1,1,0,Short (0-30 minutes),Game Structure Mechanics,Middle Childhood (7-9),Strategy,101,0.024621212121212117
822,5,45,8,2,30,Carcassonne,45,city building,area control / area influence,7.43536,67056,3,2,1,Medium (31-60 minutes),Strategic Mechanics,Middle Childhood (7-9),Real-life/Simulation,204,-0.013888888888888905
823,5,60,12,2,60,Lord of the Rings,60,adventure,co-operative play,6.78475,11826,3,5,1,Medium (31-60 minutes),Cooperative & Social Mechanics,Pre-Teen (10-12),Fantasy/Adventure,233,-0.02427536231884058
825,4,20,10,2,20,Screaming Eagles,20,fighting,dice rolling,5.92098,298,2,3,0,Short (0-30 minutes),Strategic Mechanics,Pre-Teen (10-12),Strategy,117,0.1764141414141414
826,5,45,8,2,45,Cartagena,45,pirates,hand management,6.70984,6545,2,2,0,Medium (31-60 minutes),Game Structure Mechanics,Middle Childhood (7-9),Fantasy/Adventure,220,0.2375
827,5,45,10,2,45,Attila,45,ancient,area control / area influence,6.51186,1478,1,2,0,Medium (31-60 minutes),Strategic Mechanics,Pre-Teen (10-12),History/War,395,0.1980769230769231
828,6,240,12,1,120,Wizards,240,adventure,co-operative play,6.23018,328,2,4,0,Very Long (121-240 minutes),Cooperative & Social Mechanics,Pre-Teen (10-12),Fantasy/Adventure,147,-0.0603125
829,4,45,13,2,45,Battle of the Bands,45,card game,hand management,5.76798,178,4,2,1,Medium (31-60 minutes),Strategic Mechanics,Teen (13+),Unknown/Miscellaneous,91,0.16666666666666666
831,6,60,10,3,60,Schrille Stille,60,economic,commodity speculation,6.51615,638,2,3,0,Medium (31-60 minutes),Strategic Mechanics,Pre-Teen (10-12),Strategy,222,0.05698412698412699
833,2,360,12,2,360,For the People,360,american civil war,campaign / battle card driven,7.68332,1144,2,4,0,Extended (241+ minutes),Action & Movement Mechanics,Pre-Teen (10-12),History/War,468,0.07209302325581396
834,8,30,12,2,30,Chronology,30,card game,memory,6.4329,626,3,2,0,Short (0-30 minutes),Strategic Mechanics,Pre-Teen (10-12),Unknown/Miscellaneous,132,0.023863636363636354
836,6,120,13,3,120,New England Railways,120,economic,auction/bidding,6.76111,135,2,2,0,Long (61-120 minutes),Strategic Mechanics,Teen (13+),Strategy,55,-0.03365800865800867
840,4,60,10,2,60,Corsairs,60,card game,area control / area influence,6.08477,499,4,4,0,Medium (31-60 minutes),Strategic Mechanics,Pre-Teen (10-12),Unknown/Miscellaneous,328,0.07362258953168044
841,8,30,12,3,30,Razzia,30,bluffing,auction/bidding,6.3546,274,5,2,0,Short (0-30 minutes),Strategic Mechanics,Pre-Teen (10-12),Social/Party,216,0.008333333333333323
843,7,60,12,2,60,Circus Minimus,60,ancient,variable player powers,6.39188,197,3,1,0,Medium (31-60 minutes),Game Structure Mechanics,Pre-Teen (10-12),History/War,109,-0.29
847,6,90,10,2,90,Feudal,90,abstract strategy,grid movement,5.97096,1193,3,1,0,Long (61-120 minutes),Action & Movement Mechanics,Pre-Teen (10-12),Strategy,60,-0.027272727272727264
849,2,90,8,2,90,Golf Masters,90,action / dexterity,modular board,4.78361,61,2,1,0,Long (61-120 minutes),Game Structure Mechanics,Middle Childhood (7-9),Unknown/Miscellaneous,132,-0.06526251526251527
852,4,20,4,2,20,Pop Belly,20,children's game,dice rolling,5.31039,77,6,2,0,Short (0-30 minutes),Randomness & Chance Mechanics,Early Childhood (4-6),Children's/Family,82,0.15541666666666665
853,6,30,10,4,30,...und tschüss!,30,card game,simultaneous action selection,6.43628,290,1,1,0,Short (0-30 minutes),Others,Pre-Teen (10-12),Unknown/Miscellaneous,243,-0.04078947368421052
854,4,45,12,3,45,Doge,45,bluffing,area control / area influence,6.52311,694,2,3,0,Medium (31-60 minutes),Strategic Mechanics,Pre-Teen (10-12),Social/Party,106,0.34285714285714286
855,4,120,12,2,120,Java,120,city building,action point allowance system,7.03347,2974,1,3,0,Long (61-120 minutes),Strategic Mechanics,Pre-Teen (10-12),Real-life/Simulation,140,0.16548295454545456
856,4,30,8,3,30,"New York, New York",30,city building,tile placement,5.53418,79,1,1,0,Short (0-30 minutes),Pattern & Design Mechanics,Middle Childhood (7-9),Real-life/Simulation,183,-0.205530303030303
857,5,20,10,2,20,Titanic: Der Mythos,20,card game,hand management,5.44733,131,2,1,0,Short (0-30 minutes),Other,Pre-Teen (10-12),Unknown/Miscellaneous,19,-0.2
858,6,20,8,3,20,Blindes Huhn,20,card game,trick-taking,5.35373,67,1,1,0,Short (0-30 minutes),Card & Pool Mechanics,Middle Childhood (7-9),Unknown/Miscellaneous,135,-0.08214285714285716
861,2,30,7,2,30,Weapons and Warriors:  Castle Combat Set,30,action / dexterity,action point allowance system,5.8128,386,4,4,1,Short (0-30 minutes),Action & Movement Mechanics,Middle Childhood (7-9),Unknown/Miscellaneous,188,-0.11151960784313726
865,4,90,9,2,90,Landslide,90,political,auction/bidding,6.10868,190,1,2,0,Long (61-120 minutes),Action & Movement Mechanics,Middle Childhood (7-9),Strategy,101,-0.03333333333333334
867,4,45,10,2,45,Morisi,45,transportation,modular board,6.50929,226,1,2,0,Medium (31-60 minutes),Action & Movement Mechanics,Pre-Teen (10-12),Strategy,101,-0.011111111111111115
869,8,15,8,2,15,Bongo!,15,animals,dice rolling,6.10071,436,2,2,0,Short (0-30 minutes),Randomness & Chance Mechanics,Middle Childhood (7-9),Children's/Family,171,0.1308531746031746
870,5,180,12,3,120,Empires of the Ancient World,180,ancient,area control / area influence,6.60815,503,1,4,0,Very Long (121-240 minutes),Strategic Mechanics,Pre-Teen (10-12),History/War,131,0.2274725274725275
872,6,30,10,2,30,M,30,abstract strategy,tile placement,6.42221,575,1,1,0,Short (0-30 minutes),Pattern & Design Mechanics,Pre-Teen (10-12),Strategy,39,-0.025000000000000005
875,4,240,14,1,240,Roads & Boats,240,city building,grid movement,7.76255,2485,5,5,1,Very Long (121-240 minutes),Action & Movement Mechanics,Teen (13+),Real-life/Simulation,300,0.11107954545454546
877,4,60,9,2,60,Troia,60,ancient,tile placement,5.58684,133,2,1,0,Medium (31-60 minutes),Pattern & Design Mechanics,Middle Childhood (7-9),History/War,41,0.15
878,4,45,8,2,30,Wyatt Earp,45,american west,hand management,6.87055,3548,2,2,0,Medium (31-60 minutes),Card & Pool Mechanics,Middle Childhood (7-9),History/War,219,0.20124999999999998
